Part No.,Description,Brand,Classification,Product Group,Category,Stock Available,RRP,Special RRP,Cassons Standard Price,Sell Price,UPC Code
"XTMST009","X-TECH FOLDABLE BIKE STAND","X TECH","Motorcycle","Accessories","Ramps & Stands","50","99.95","","60.58","60.58","9342223116818"
"XTMSS02","X-TECH SPOKE SKINS SET BLACK (80 PCS)","X TECH","Motorcycle","Accessories","MX - Accessories","13","27.95","","16.94","16.94","9342223085251"
"XTMSKK113","X TECH MX SPOKES 6 PK REAR KX85 2014 UP 16 #","X TECH","Motorcycle","Parts","Wheels","4","21.95","","14.25","14.25","9342223077218"
"XTMWY112","XTECH YAM/SUZ YZ85/RM85 02-23 1.60x14 REAR BLK RIM/BLU HUB/SLV SPK #","X TECH","Motorcycle","Parts","Wheels","1","489.95","","296.94","296.94","9342223077584"
"XTMH010","X-TECH FAIRING BOLT KIT 160PCS","X TECH","Motorcycle","Parts","Screens","50","27.95","","16.94","16.94","9342223065260"
"XTMH006","X-TECH RMZ PROF. OFFROAD H/WARE KIT 2001-ON","X TECH","Motorcycle","Parts","Bolts & Fastners","4","69.95","","42.39","42.39","9342223065246"
"XTMH004","X-TECH CRF PROF. OFFROAD H/WARE KIT 2000-ON","X TECH","Motorcycle","Parts","Bolts & Fastners","10","69.95","","42.39","42.39","9342223065222"
"XTMFPH010","X-TECH PRO F/PEGS HON CR125-250 02 UP/CRF250R 04 UP/CRF450R 02 UP/CRF250-450X 02-15 BLK","X TECH","Motorcycle","Accessories","MX - Accessories","7","169.95","","106.56","106.56","9342223064867"
"XTLK020","X-TECH HEAVY DUTY CHAIN & LOCK 1M [SPC01]","X TECH","Motorcycle","Accessories","Locks & Security","50","44.95","","27.24","27.24","9342223062290"
"XTGL002BKGNS","X-TECH BATTLE MECHANICS GLOVES BLK/GRN (SM) [ONC01] #","X TECH","Motorcycle","Apparel","Gloves - Full Finger","15","29.95","9.95","12.00","5.00","9342223066823"
"XTGL001BKGNXS","X-TECH SNIPER MECHANICS GLOVES BLK/GRN (XS) [ONC01] #","X TECH","Motorcycle","Apparel","Gloves - Full Finger","7","24.95","9.95","10.00","5.00","9342223066748"
"XTMA501S","X-TECH DELUXE OIL MEASURE JUG 250ML","X TECH","Motorcycle","Accessories","Tools","50","21.95","","13.30","13.30","9342223066267"
"XTMT070","X-TECH RATCHET SPANNER SET (8 10 12 14 17MM)","X TECH","Motorcycle","Accessories","Tools","18","55.95","","33.91","33.91","9342223065383"
"XTMT066","X-TECH ADJUSTABLE SHIFTER 200MM","X TECH","Motorcycle","Accessories","Tools","50","8.95","7.50","5.42","5.42","9342223065345"
"XTMH005","X-TECH KXF PROF. OFFROAD H/WARE KIT 2003-ON","X TECH","Motorcycle","Parts","Bolts & Fastners","4","69.95","","42.39","42.39","9342223065239"
"XTMT203","X-TECH TYRE LEVER/AXLE WRENCH 32MM","X TECH","Motorcycle","Accessories","Tools","0","29.95","","18.15","18.15","9342223056091"
"XTMWBS001","X TECH MX WHEEL BEARING + SEAL KIT FRONT RMZ/LATE YZF/WRF #","X TECH","Motorcycle","Parts","Wheels","5","49.95","","32.44","32.44","9342223060425"
"XTMA362","X-TECH CRASH KNOBS ZX6R 13-17 NO CUT [ONC01] #","X TECH","Motorcycle","Accessories","Road - Accessories","11","69.95","44.95","25.00","25.00","9342223054042"
"XTMSKK011","X TECH MX SPOKES 6PK REAR KX/KXF/EARLY RMZ250 SNR 19  SLV #","X TECH","Motorcycle","Parts","Wheels","4","21.95","","14.25","14.25","9342223060173"
"XTMSKH021","X TECH MX SPOKES 6PK REAR CR/CRF SNR 18  BLK #","X TECH","Motorcycle","Parts","Wheels","7","21.95","","14.25","14.25","9342223060142"
"XTMWKTM010","XTECH KTM/HUSQ MX/ENDURO 1.6x21 FRONT BLK RIM/ORG HUB/SLV SPK #","X TECH","Motorcycle","Parts","Wheels","2","529.95","","321.18","321.18","9342223060623"
"XTMWH020","XTECH HONDA CR/CRF/X 1.6x21 FRONT BLK RIM/RED HUB/BLK SPK #","X TECH","Motorcycle","Parts","Wheels","2","559.95","","339.36","339.36","9342223060517"
"XTMWH010","XTECH HONDA CR/CRF/X 1.6x21 FRONT BLK RIM/RED HUB/SLV SPK #","X TECH","Motorcycle","Parts","Wheels","2","529.95","","370.59","370.59","9342223060463"
"XTMD255","X-TECH DISC REAR RMZ250 07-17/RMZ450 05-17","X TECH","Motorcycle","Parts","Brake Disc","3","119.95","","72.69","72.69","9342223002869"
"XTMD254","X-TECH DISC FRONT RMZ250 07-17/RMZ450 05-17","X TECH","Motorcycle","Parts","Brake Disc","3","119.95","","72.69","72.69","9342223002852"
"XTMD032","X-TECH DISC FRONT KTM 125-625 98-18 (260MM)","X TECH","Motorcycle","Parts","Brake Disc","23","119.95","","72.69","72.69","9342223002753"
"XTMCK113","X-TECH PERF CLUTCH KIT YZ250 2002-2023","X TECH","Motorcycle","Parts","Engine Components","0","149.95","","90.88","90.88","9342223028524"
"XTMCK123","X-TECH PERF CLUTCH KIT KX250 04-05/KX250F 06-19/RMZ250 04-06","X TECH","Motorcycle","Parts","Engine Components","0","139.95","","84.82","84.82","9342223028449"
"XTMD058","X-TECH DISC FRONT CR80/85 96-07/CRF150R 07-14","X TECH","Motorcycle","Parts","Brake Disc","4","119.95","","72.69","72.69","9342223025219"
"XTTBM703","X-TECH TUBE ULTRA H/DUTY 2.75/3.00-21 80/100-21 TR6 (12 PER BOX)","X TECH","Motorcycle","Tyres & Tubes","Tubes","2","34.95","","21.18","21.18","9342223104662"
"XTMSS07","X-TECH SPOKE SKINS SET RED (80 PCS)","X TECH","Motorcycle","Accessories","MX - Accessories","33","27.95","","16.94","16.94","9342223085305"
"XTTBA701","X-TECH TUBE ATV 27X11-14 TR6 (12 PER BOX)","X TECH","Motorcycle","Tyres & Tubes","Tubes","0","34.95","","21.18","21.18","9342223104594"
"XTMSS06","X-TECH SPOKE SKINS SET YELLOW (80 PCS)","X TECH","Motorcycle","Accessories","MX - Accessories","19","27.95","","16.94","16.94","9342223085299"
"XTTBA502","X-TECH TUBE ATV 24X10-11 TR6 (12 PER BOX)","X TECH","Motorcycle","Tyres & Tubes","Tubes","40","29.95","","18.15","18.15","9342223104549"
"XTTBM409","X-TECH TUBE ULTRA H/DUTY 4.50/5.00-17 120/100-17 130/90-17 TR6 (12 PER BOX)","X TECH","Motorcycle","Tyres & Tubes","Tubes","22","44.95","","27.24","27.24","9342223104600"
"XTMST043","X-TECH SWINGARM SPOOL KITS M8 RED","X TECH","Motorcycle","Accessories","Road - Accessories","28","14.95","","9.06","9.06","9342223000773"
"XTMA175","X-TECH FORK BLOCK MINI BLACK","X TECH","Motorcycle","Accessories","MX - Accessories","50","21.95","","13.30","13.30","9342223005631"
"XTMA163","X-TECH SCREEN SCREWS GOLD SET/8","X TECH","Motorcycle","Parts","Screens","6","18.95","","11.48","11.48","9342223005501"
"XTMA133","X-TECH LIC PLATE MOUNT WITH LED TAIL LIGHT","X TECH","Motorcycle","Parts","MX - Plastics - Individual","29","54.95","","33.30","33.30","9342223005112"
"XTMA095","X-TECH THROTTLE TUBE KTM 4-STR PLASTIC #","X TECH","Motorcycle","Accessories","MX - Accessories","50","9.95","","6.03","6.03","9342223004832"
"XTMA174","X-TECH FORK BLOCK 125 UP BLACK","X TECH","Motorcycle","Accessories","MX - Accessories","50","21.95","","13.30","13.30","9342223005624"
"XTMA164","X-TECH SCREEN SCREWS BLACK SET/8","X TECH","Motorcycle","Parts","Screens","32","18.95","","11.48","11.48","9342223005518"
"XTMA119","X-TECH FLEX LEVER CLUTCH BLUE YZ250F/450F/426F 00-08 YZ125/250 00-14 WRF250/450 00-02 KX250/250F 05-14 KX450F 06-14 RMZ250 05-06 RMZ450 05-07","X TECH","Motorcycle","Handlebars & Control","MX - Levers","0","89.95","","54.51","54.51","9342223004979"
"XTMA092","X-TECH THROTTLE TUBE CRF250/450 PLASTIC","X TECH","Motorcycle","Accessories","MX - Accessories","50","9.95","","6.03","6.03","9342223004801"
"XTMT028","X-TECH MULTI TOOL GOLD","X TECH","Motorcycle","Accessories","Tools","45","27.95","","16.94","16.94","9342223004597"
"XTMA051","X-TECH FUEL MIXTURE SCREW SILVER - CRF/ YZF / WRF / KXF -05 / RMZ","X TECH","Motorcycle","Accessories","MX - Accessories","2","21.95","","13.30","13.30","9342223004535"
"XTMA041","X-TECH FORK BLEEDER VALVES WP BLACK","X TECH","Motorcycle","Parts","Suspension","47","23.95","","14.52","14.52","9342223004450"
"XTMA031","X-TECH MXC-4 BAR MOUNT HIGH 28.6MM (1-1/8) SILVER -FITS ON TOP OF OEM CLAMPS 35MM HIGH","X TECH","Motorcycle","Handlebars & Control","MX - Handlebar Clamps","22","59.95","","36.33","36.33","9342223004375"
"XTMA011","X-TECH RIM LOCK SPACERS BLACK","X TECH","Motorcycle","Accessories","MX - Accessories","24","11.95","","7.24","7.24","9342223000605"
"XTMT005","X-TECH TORX KEY SET 9PCS CR-V","X TECH","Motorcycle","Accessories","Tools","50","15.95","","9.67","9.67","9342223000865"
"XTHB006","X-TECH MX H/BARS JUNIOR (TITANIUM) (2H) (MH14) #","X TECH","Motorcycle","Handlebars & Control","MX - Handlebars","24","59.95","","36.33","36.33","9342223026049"
"XTMT023","X-TECH KTM HEX WRENCH W/SOCKETS","X TECH","Motorcycle","Accessories","Tools","50","13.95","11.50","8.45","8.45","9342223001022"
"XTMST044","X-TECH SWINGARM SPOOL KITS M8 SILVER","X TECH","Motorcycle","Accessories","Road - Accessories","20","14.95","","9.06","9.06","9342223000780"
"XTMT016","X-TECH FRONT AXLE HEX TOOL","X TECH","Motorcycle","Accessories","Tools","50","21.95","","13.30","13.30","9342223000971"
"XTMA014","X-TECH RIM LOCK SPACERS GOLD","X TECH","Motorcycle","Accessories","MX - Accessories","14","11.95","","7.24","7.24","9342223000636"
"XTMT006","X-TECH T-HANDLE SET ALLENS CR-V METRIC","X TECH","Motorcycle","Accessories","Tools","50","32.95","","19.97","19.97","9342223000872"
"XTMA268","X-TECH INDICATOR LEADS SUZUKI (PAIR)","X TECH","Motorcycle","Parts","Road - Lights","30","11.95","","7.24","7.24","9342223027787"
"XTMA266","X-TECH INDICATOR LEADS HON/KAW (PAIR)","X TECH","Motorcycle","Parts","Road - Lights","23","11.95","","7.24","7.24","9342223027763"
"XTMA238","X-TECH INDICATOR X-6 BLACK AMBER LENS (BULB)","X TECH","Motorcycle","Parts","Road - Lights","33","31.95","","19.36","19.36","9342223027589"
"XTMST110","X-TECH WHEEL CHOCK","X TECH","Motorcycle","Accessories","Ramps & Stands","21","164.95","","107.11","107.11","9342223077652"
"XTTBM600","X-TECH TUBE 2.50/2.75-19 70/100-19 TR4 (50 PER BOX)","X TECH","Motorcycle","Tyres & Tubes","Tubes","50","12.95","","7.85","7.85","9342223027374"
"XTTBM504","X-TECH TUBE H/DUTY 3.50/4.00/4.10-18 90/90-18 100/90-18 100/100-18 110/80-18 TR6 (16 PER BOX)","X TECH","Motorcycle","Tyres & Tubes","Tubes","23","33.95","","20.58","20.58","9342223027329"
"XTTBM404","X-TECH TUBE 3.25/3.50-17 100/90-17 TR4 (50 PER BOX)","X TECH","Motorcycle","Tyres & Tubes","Tubes","42","15.95","","9.67","9.67","9342223027244"
"XTMST111","X-TECH HEAVY DUTY WHEEL CHOCK","X TECH","Motorcycle","Accessories","Ramps & Stands","9","254.95","","165.55","165.55","9342223077669"
"XTTBM102","X-TECH TUBE 275/300-12 TR4 (50 PER BOX)","X TECH","Motorcycle","Tyres & Tubes","Tubes","50","11.95","","7.24","7.24","9342223027077"
"XTMD250","X-TECH DISC REAR YZ125 2019-2021 / YZ250F 2019-2018 / YZ450F 2018-2019 / WR250F 2019-2022 / WR450F 2019-2020","X TECH","Motorcycle","Parts","Brake Disc","12","119.95","","72.69","72.69","9342223114968"
"XTMC002","X-TECH MOTORCYCLE CARRIER LED LIGHT KIT","X TECH","Motorcycle","Accessories","Ramps & Stands","50","119.95","","77.88","77.88","9342223111134"
"XTMT073","X-TECH PLUG SPANNER 150MM LONG 14/16MM","X TECH","Motorcycle","Accessories","Tools","27","10.95","","6.64","6.64","9342223102347"
"XTTBM609","X-TECH TUBE ULTRA H/DUTY 4.00/4.50-19 110/90-19 120/70-19 TR6 (12 PER BOX)","X TECH","Motorcycle","Tyres & Tubes","Tubes","0","44.95","","27.24","27.24","9342223104655"
"XTMSKKTM111","X TECH MX SPOKES 6 PK FRONT KTM85 2012 UP 19 #","X TECH","Motorcycle","Parts","Wheels","2","26.95","","17.50","17.50","9342223077232"
"XTMD037260","X-TECH DISC FRONT CRF250/450R 15-18","X TECH","Motorcycle","Parts","Brake Disc","3","119.95","","72.69","72.69","9342223064218"
"XTMT064","X-TECH VICE GRIPS CR-V","X TECH","Motorcycle","Accessories","Tools","28","14.95","","9.06","9.06","9342223065321"
"XTMFPS022","X-TECH COMP F/PEGS SUZ RMZ250-450 10-16 GLD","X TECH","Motorcycle","Accessories","MX - Accessories","7","149.95","","94.02","94.02","9342223065055"
"XTMFPH020","X-TECH COMP F/PEGS HON CR125-250 02 UP/CRF250R 04 UP/CRF450R 02 UP/CRF250-450X 02-15 BLK","X TECH","Motorcycle","Accessories","MX - Accessories","16","149.95","","94.02","94.02","9342223064997"
"XTLK021","X-TECH HEAVY DUTY CHAIN & LOCK 1.5M [SPC01]","X TECH","Motorcycle","Accessories","Locks & Security","0","54.95","","33.30","33.30","9342223062306"
"XTMWBH002","X TECH MX WHEEL BEARING + SEAL KIT REAR CR/CRF SNR #","X TECH","Motorcycle","Parts","Wheels","2","49.95","","32.44","32.44","9342223060371"
"XTMA355","X-TECH CRASH KNOBS CBR500 13-15 NO CUT [ONC01] #","X TECH","Motorcycle","Accessories","Road - Accessories","32","129.95","89.95","50.00","50.00","9342223053977"
"XTMSKH022","X TECH MX SPOKES 6PK REAR CR/CRF SNR 19 BLK #","X TECH","Motorcycle","Parts","Wheels","1","21.95","","14.25","14.25","9342223060159"
"XTMBKKTM003","X-TECH BLING KIT KTM SX/XC 13-14/HUSABERG 13-14/HUSQVARNA 2014 BLUE","X TECH","Motorcycle","Accessories","MX - Accessories","11","119.95","99.95","72.69","72.69","9342223061040"
"XTMA024A","X-TECH GASCAP VENT WITH HOSE ORANGE","X TECH","Motorcycle","Accessories","MX - Accessories","36","11.95","","7.24","7.24","9342223053434"
"XTMWY023","XTECH YAM LATE YZF/WRF* 1.6x21 FRONT BLK RIM/BLU HUB/BLK SPK #","X TECH","Motorcycle","Parts","Wheels","1","559.95","","339.36","339.36","9342223060814"
"XTMWK030","XTECH KAW KX/KXF/RMZ250 04-23 1.60x21 FRONT BLK RIM/BLU HUB/BLK SPK #","X TECH","Motorcycle","Parts","Wheels","3","559.95","","339.36","339.36","9342223060609"
"XTMA034A","X-TECH MXC-1 BAR MOUNTS 28.6MM (1-1/8 ) 10MM BOLT W/SPACER BLACK - HEIGHT 40-47MM","X TECH","Motorcycle","Handlebars & Control","MX - Handlebar Clamps","32","59.95","","36.33","36.33","9342223053243"
"XTMA361","X-TECH CRASH KNOBS ZX6R 09-12 NO CUT [ONC01] #","X TECH","Motorcycle","Accessories","Road - Accessories","6","89.95","59.95","35.00","35.00","9342223054035"
"XTMWKTM020","XTECH KTM/HUSQ MX/ENDURO 1.6x21 FRONT BLK RIM/ORG HUB/BLK SPK #","X TECH","Motorcycle","Parts","Wheels","9","559.95","","339.36","339.36","9342223060654"
"XTMA207","X-TECH BAR ENDS R1 04-09/R6 06-09 BLUE [ONC01] #","X TECH","Motorcycle","Handlebars & Control","Road - Grip Accessories","24","22.95","16.95","13.95","10.00","9342223005983"
"XTMCK208","X-TECH PERF CLUTCH KIT CRF250R 08-09/CRF250X 04-17","X TECH","Motorcycle","Parts","Engine Components","5","139.95","","84.82","84.82","9342223028388"
"XTMD005","X-TECH DISC REAR CR80 92 ON/ CR85 03-07 /CRF150R 07-14","X TECH","Motorcycle","Parts","Brake Disc","3","119.95","","72.69","72.69","9342223025189"
"XTMCK158","X-TECH PERF CLUTCH KIT KX450F 06-11/KLX450R 08-12","X TECH","Motorcycle","Parts","Engine Components","0","139.95","","84.82","84.82","9342223028456"
"XTMCK075","X-TECH PERF CLUTCH KIT CR500 90-01","X TECH","Motorcycle","Parts","Engine Components","8","139.95","","84.82","84.82","9342223028418"
"XTMT113","X-TECH GRIP/SAFETY/LOCK WIRE 15M ROLL","X TECH","Motorcycle","Accessories","Tools","50","10.95","","6.64","6.64","9342223088863"
"XTMST005","X-TECH ALUM ADJ LIFT STAND","X TECH","Motorcycle","Accessories","Ramps & Stands","20","149.95","","90.88","90.88","9342223002623"
"XTMST050","X-TECH SWINGARM SPOOL KITS M10 BLACK","X TECH","Motorcycle","Accessories","Road - Accessories","22","14.95","","9.06","9.06","9342223000797"
"XTMA161","X-TECH SCREEN SCREWS SILVER SET/8","X TECH","Motorcycle","Parts","Screens","9","18.95","","11.48","11.48","9342223005488"
"XTMA027","X-TECH GASCAP VENT WITH HOSE RED","X TECH","Motorcycle","Accessories","MX - Accessories","50","11.95","","7.24","7.24","9342223004269"
"XTMA176","X-TECH SIDE STAND PLATE BLACK","X TECH","Motorcycle","Accessories","Ramps & Stands","50","8.50","","5.15","5.15","9342223005648"
"XTMA132","X-TECH FLEX LEVER BRAKE BLACK RMZ250/450 04-14 RM125-250 04-08 RM85 02-13","X TECH","Motorcycle","Handlebars & Control","MX - Levers","28","89.95","74.95","54.51","54.51","9342223005105"
"XTMA127","X-TECH FLEX LEVER BRAKE BLUE YZ250F 01-06 YZ450F 01-07 YZ85-250 01-07 KX250F 04-12 KX450F 06-12 KX60-250 00-12","X TECH","Motorcycle","Handlebars & Control","MX - Levers","3","89.95","74.95","54.51","54.51","9342223005051"
"XTMH001","X-TECH MINI JAPANESE TRACK PACK","X TECH","Motorcycle","Parts","Bolts & Fastners","26","19.95","","12.09","12.09","9342223000650"
"XTMA121","X-TECH FLEX LEVER CLUTCH RED CR125/250 04-07 CRF250/450 04-14","X TECH","Motorcycle","Handlebars & Control","MX - Levers","0","89.95","","54.51","54.51","9342223004993"
"XTMA113","X-TECH CASE SAVER KX450 06-09 BLACK #","X TECH","Motorcycle","Accessories","MX - Accessories","16","35.95","","21.50","21.50","9342223004917"
"XTMA053","X-TECH FUEL MIXTURE SCREW BLUE - CRF/ YZF / WRF / KXF -05 / RMZ","X TECH","Motorcycle","Accessories","MX - Accessories","40","21.95","","13.30","13.30","9342223004559"
"XTMA045","X-TECH FORK BLEEDER VALVES KAYABA/SHOWA RED","X TECH","Motorcycle","Parts","Suspension","1","23.95","","14.52","14.52","9342223004498"
"XTMA035","X-TECH MXC-2 BAR MOUNTS 22.2MM (7/8) SILVER - HEIGHT 33.5MM","X TECH","Motorcycle","Handlebars & Control","MX - Handlebar Clamps","36","59.95","","36.33","36.33","9342223004412"
"XTMA029","X-TECH MXC-3 BAR MOUNT 22.2MM (7/8) SILVER -FITS ON TOP OF OEM CLAMPS 20MM HIGH","X TECH","Motorcycle","Handlebars & Control","MX - Handlebar Clamps","37","59.95","","36.33","36.33","9342223004351"
"XTMA143","X-TECH GASCAP YZ 03-/YZF 03-/KX 05-08/KXF 06- BLUE","X TECH","Motorcycle","Accessories","MX - Accessories","7","49.95","","30.27","30.27","9342223004337"
"XTMT012","X-TECH SPOKE SPANNER KIT - PROFESSIONAL","X TECH","Motorcycle","Accessories","Tools","50","25.95","","15.73","15.73","9342223000933"
